Client_ID,Client_Industry,Client_Credit_Score
CUST-02531,Logistics & Fleet,716
CUST-02532,Logistics & Fleet,724
CUST-02533,Healthcare,706
CUST-02534,Manufacturing,791
CUST-02535,Logistics & Fleet,784
CUST-02536,Logistics & Fleet,633
CUST-02537,Logistics & Fleet,772
CUST-02538,Manufacturing,708
CUST-02539,Logistics & Fleet,690
CUST-02540,Logistics & Fleet,756
CUST-02541,Logistics & Fleet,728
CUST-02542,Logistics & Fleet,651
CUST-02543,Logistics & Fleet,762
CUST-02544,Construction,704
CUST-02545,Manufacturing,761
CUST-02546,Construction,709
CUST-02547,Manufacturing,762
CUST-02548,Healthcare,771
CUST-02549,Healthcare,787
CUST-02550,Manufacturing,670
CUST-02551,Healthcare,828
CUST-02552,Manufacturing,700
CUST-02553,Logistics & Fleet,632
CUST-02554,IT & Enterprise Tech,721
CUST-02555,Manufacturing,698
CUST-02556,IT & Enterprise Tech,672
CUST-02557,Construction,713
CUST-02558,Healthcare,758
CUST-02559,Manufacturing,731
CUST-02560,Construction,796
CUST-02561,Logistics & Fleet,702
CUST-02562,Logistics & Fleet,737
CUST-02563,Manufacturing,726
CUST-02564,Manufacturing,830
CUST-02565,Healthcare,644
CUST-02566,Healthcare,673
CUST-02567,Manufacturing,845
CUST-02568,Healthcare,695
CUST-02569,Logistics & Fleet,607
CUST-02570,IT & Enterprise Tech,839
CUST-02571,Healthcare,646
CUST-02572,IT & Enterprise Tech,716
CUST-02573,Healthcare,780
CUST-02574,Construction,768
CUST-02575,Manufacturing,653
CUST-02576,Construction,850
CUST-02577,IT & Enterprise Tech,744
CUST-02578,Construction,707
CUST-02579,Healthcare,645
CUST-02580,Construction,741
CUST-02581,Manufacturing,807
CUST-02582,IT & Enterprise Tech,691
CUST-02583,Construction,596
CUST-02584,Healthcare,664
CUST-02585,Construction,688
CUST-02586,Construction,610
CUST-02587,Manufacturing,744
CUST-02588,Logistics & Fleet,757
CUST-02589,Manufacturing,663
CUST-02590,Logistics & Fleet,764
CUST-02591,Logistics & Fleet,650
CUST-02592,Logistics & Fleet,623
CUST-02593,Construction,641
CUST-02594,Construction,656
CUST-02595,Manufacturing,761
CUST-02596,Logistics & Fleet,746
CUST-02597,Healthcare,650
CUST-02598,Construction,666
CUST-02599,Healthcare,825
CUST-02600,Manufacturing,763
CUST-02601,Construction,618
CUST-02602,Manufacturing,796
CUST-02603,Logistics & Fleet,850
CUST-02604,Healthcare,708
CUST-02605,Manufacturing,690
CUST-02606,Construction,682
CUST-02607,Manufacturing,689
CUST-02608,Healthcare,759
CUST-02609,Logistics & Fleet,668
CUST-02610,Manufacturing,759
CUST-02611,Logistics & Fleet,710
CUST-02612,Manufacturing,671
CUST-02613,Manufacturing,733
CUST-02614,Logistics & Fleet,695
CUST-02615,Healthcare,668
CUST-02616,Manufacturing,708
CUST-02617,Healthcare,709
CUST-02618,Healthcare,678
CUST-02619,Logistics & Fleet,657
CUST-02620,Healthcare,715
CUST-02621,Logistics & Fleet,723
CUST-02622,IT & Enterprise Tech,735
CUST-02623,Healthcare,733
CUST-02624,IT & Enterprise Tech,795
CUST-02625,Healthcare,639
CUST-02626,IT & Enterprise Tech,813
CUST-02627,Manufacturing,623
CUST-02628,Logistics & Fleet,791
CUST-02629,Construction,742
CUST-02630,Healthcare,676
CUST-02631,Construction,552
CUST-02632,Logistics & Fleet,612
CUST-02633,Manufacturing,668
CUST-02634,Manufacturing,738
CUST-02635,Logistics & Fleet,675
CUST-02636,Logistics & Fleet,707
CUST-02637,IT & Enterprise Tech,681
CUST-02638,Logistics & Fleet,720
CUST-02639,IT & Enterprise Tech,620
CUST-02640,Logistics & Fleet,692
CUST-02641,Healthcare,744
CUST-02642,Manufacturing,850
CUST-02643,Logistics & Fleet,764
CUST-02644,Construction,697
CUST-02645,Manufacturing,668
CUST-02646,Healthcare,739
CUST-02647,IT & Enterprise Tech,655
CUST-02648,Construction,719
CUST-02649,Healthcare,730
CUST-02650,Construction,697
CUST-02651,Manufacturing,773
CUST-02652,Healthcare,703
CUST-02653,Healthcare,680
CUST-02654,Manufacturing,676
CUST-02655,Logistics & Fleet,626
CUST-02656,Healthcare,617
CUST-02657,Logistics & Fleet,748
CUST-02658,IT & Enterprise Tech,806
CUST-02659,Manufacturing,849
CUST-02660,Logistics & Fleet,782
CUST-02661,Construction,743
CUST-02662,IT & Enterprise Tech,730
CUST-02663,Manufacturing,795
CUST-02664,Logistics & Fleet,686
CUST-02665,Construction,827
CUST-02666,Healthcare,707
CUST-02667,Manufacturing,726
CUST-02668,Logistics & Fleet,711
CUST-02669,Logistics & Fleet,783
CUST-02670,Healthcare,709
CUST-02671,Construction,736
CUST-02672,Healthcare,630
CUST-02673,Logistics & Fleet,697
CUST-02674,Manufacturing,778
CUST-02675,IT & Enterprise Tech,655
CUST-02676,Healthcare,708
CUST-02677,Healthcare,707
CUST-02678,Manufacturing,672
CUST-02679,Manufacturing,776
CUST-02680,Construction,742
CUST-02681,Healthcare,768
CUST-02682,Logistics & Fleet,778
CUST-02683,Manufacturing,712
CUST-02684,Healthcare,812
CUST-02685,Healthcare,630
CUST-02686,Manufacturing,700
CUST-02687,Manufacturing,719
CUST-02688,Healthcare,596
CUST-02689,Construction,801
CUST-02690,Healthcare,653
CUST-02691,Construction,714
CUST-02692,Construction,759
CUST-02693,Manufacturing,850
CUST-02694,Construction,601
CUST-02695,IT & Enterprise Tech,748
CUST-02696,Construction,692
CUST-02697,Logistics & Fleet,752
CUST-02698,Healthcare,770
CUST-02699,Logistics & Fleet,737
CUST-02700,Logistics & Fleet,715
CUST-02701,Construction,641
CUST-02702,IT & Enterprise Tech,645
CUST-02703,Manufacturing,762
CUST-02704,Manufacturing,654
CUST-02705,Logistics & Fleet,737
CUST-02706,Logistics & Fleet,794
CUST-02707,Manufacturing,625
CUST-02708,Healthcare,794
CUST-02709,Manufacturing,792
CUST-02710,Healthcare,732
CUST-02711,Logistics & Fleet,670
CUST-02712,Construction,744
CUST-02713,Healthcare,698
CUST-02714,Healthcare,663
CUST-02715,Manufacturing,718
CUST-02716,Healthcare,653
CUST-02717,Construction,633
CUST-02718,IT & Enterprise Tech,674
CUST-02719,Logistics & Fleet,598
CUST-02720,Manufacturing,787
CUST-02721,IT & Enterprise Tech,743
CUST-02722,Logistics & Fleet,654
CUST-02723,Logistics & Fleet,676
CUST-02724,Construction,759
CUST-02725,Healthcare,792
CUST-02726,Healthcare,716
CUST-02727,Manufacturing,693
CUST-02728,Manufacturing,603
CUST-02729,Manufacturing,689
CUST-02730,Construction,636
CUST-02731,Logistics & Fleet,634
CUST-02732,Construction,790
CUST-02733,Manufacturing,702
CUST-02734,IT & Enterprise Tech,719
CUST-02735,IT & Enterprise Tech,736
CUST-02736,Logistics & Fleet,698
CUST-02737,IT & Enterprise Tech,714
CUST-02738,Construction,711
CUST-02739,IT & Enterprise Tech,682
CUST-02740,Manufacturing,727
CUST-02741,Healthcare,704
CUST-02742,Manufacturing,715
CUST-02743,Manufacturing,710
CUST-02744,Manufacturing,837
CUST-02745,Construction,774
CUST-02746,Logistics & Fleet,760
CUST-02747,Construction,740
CUST-02748,Manufacturing,737
CUST-02749,Logistics & Fleet,691
CUST-02750,Construction,782
CUST-02751,Healthcare,731
CUST-02752,Logistics & Fleet,747
CUST-02753,Healthcare,690
CUST-02754,Healthcare,653
CUST-02755,IT & Enterprise Tech,783
CUST-02756,Healthcare,718
CUST-02757,Construction,678
CUST-02758,IT & Enterprise Tech,732
CUST-02759,Logistics & Fleet,703
CUST-02760,Manufacturing,810
CUST-02761,Manufacturing,686
CUST-02762,Manufacturing,739
CUST-02763,Construction,780
CUST-02764,Healthcare,752
CUST-02765,Manufacturing,745
CUST-02766,IT & Enterprise Tech,677
CUST-02767,Construction,717
CUST-02768,Manufacturing,739
CUST-02769,Construction,721
CUST-02770,Logistics & Fleet,806
CUST-02771,Manufacturing,699
CUST-02772,Healthcare,712
CUST-02773,Logistics & Fleet,850
CUST-02774,Construction,763
CUST-02775,Construction,647
CUST-02776,Healthcare,742
CUST-02777,Manufacturing,761
CUST-02778,Manufacturing,657
CUST-02779,Healthcare,690
CUST-02780,Manufacturing,632
CUST-02781,Manufacturing,729
CUST-02782,Logistics & Fleet,604
CUST-02783,IT & Enterprise Tech,658
CUST-02784,Logistics & Fleet,620
CUST-02785,IT & Enterprise Tech,731
CUST-02786,Manufacturing,687
CUST-02787,IT & Enterprise Tech,735
CUST-02788,Manufacturing,590
CUST-02789,IT & Enterprise Tech,659
CUST-02790,IT & Enterprise Tech,761
CUST-02791,Logistics & Fleet,635
CUST-02792,IT & Enterprise Tech,776
CUST-02793,Construction,700
CUST-02794,Healthcare,655
CUST-02795,Healthcare,659
CUST-02796,Construction,723
CUST-02797,Manufacturing,850
CUST-02798,Construction,850
CUST-02799,IT & Enterprise Tech,623
CUST-02800,Manufacturing,753
CUST-02801,Logistics & Fleet,818
CUST-02802,IT & Enterprise Tech,629
CUST-02803,IT & Enterprise Tech,669
CUST-02804,IT & Enterprise Tech,728
CUST-02805,Construction,712
CUST-02806,IT & Enterprise Tech,620
CUST-02807,Logistics & Fleet,758
CUST-02808,Manufacturing,738
CUST-02809,Construction,771
CUST-02810,Logistics & Fleet,744
CUST-02811,Manufacturing,744
CUST-02812,Construction,711
CUST-02813,Logistics & Fleet,788
CUST-02814,Manufacturing,623
CUST-02815,Construction,638
CUST-02816,Logistics & Fleet,781
CUST-02817,Construction,691
CUST-02818,Manufacturing,651
CUST-02819,Manufacturing,764
CUST-02820,Healthcare,753
CUST-02821,IT & Enterprise Tech,580
CUST-02822,Manufacturing,754
CUST-02823,Construction,668
CUST-02824,Manufacturing,741
CUST-02825,Healthcare,704
CUST-02826,Logistics & Fleet,749
CUST-02827,Logistics & Fleet,709
CUST-02828,Manufacturing,628
CUST-02829,Healthcare,605
CUST-02830,Manufacturing,622
CUST-02831,Construction,637
CUST-02832,Logistics & Fleet,738
CUST-02833,Manufacturing,772
CUST-02834,Healthcare,689
CUST-02835,Healthcare,651
CUST-02836,IT & Enterprise Tech,711
CUST-02837,IT & Enterprise Tech,581
CUST-02838,Manufacturing,750
CUST-02839,Logistics & Fleet,705
CUST-02840,Healthcare,714
CUST-02841,Healthcare,675
CUST-02842,Logistics & Fleet,669
CUST-02843,IT & Enterprise Tech,602
CUST-02844,IT & Enterprise Tech,766
CUST-02845,Construction,628
CUST-02846,Healthcare,663
CUST-02847,Logistics & Fleet,648
CUST-02848,Healthcare,764
CUST-02849,Construction,672
CUST-02850,Healthcare,772
CUST-02851,Logistics & Fleet,747
CUST-02852,Manufacturing,648
CUST-02853,Manufacturing,703
CUST-02854,IT & Enterprise Tech,599
CUST-02855,Manufacturing,735
CUST-02856,Construction,667
CUST-02857,Manufacturing,641
CUST-02858,Manufacturing,692
CUST-02859,Manufacturing,679
CUST-02860,Manufacturing,728
CUST-02861,IT & Enterprise Tech,833
CUST-02862,Healthcare,795
CUST-02863,IT & Enterprise Tech,632
CUST-02864,Construction,809
CUST-02865,Healthcare,713
CUST-02866,Construction,550
CUST-02867,Construction,695
CUST-02868,Logistics & Fleet,608
CUST-02869,Healthcare,681
CUST-02870,Healthcare,834
CUST-02871,IT & Enterprise Tech,624
CUST-02872,IT & Enterprise Tech,622
CUST-02873,IT & Enterprise Tech,703
CUST-02874,Healthcare,656
CUST-02875,Logistics & Fleet,693
CUST-02876,Construction,717
CUST-02877,Construction,613
CUST-02878,Manufacturing,724
CUST-02879,Construction,660
CUST-02880,Manufacturing,779
CUST-02881,Healthcare,653
CUST-02882,IT & Enterprise Tech,663
CUST-02883,Manufacturing,649
CUST-02884,Manufacturing,683
CUST-02885,Manufacturing,616
CUST-02886,IT & Enterprise Tech,743
CUST-02887,Construction,675
CUST-02888,Healthcare,762
CUST-02889,Logistics & Fleet,713
CUST-02890,Logistics & Fleet,821
CUST-02891,Healthcare,693
CUST-02892,Logistics & Fleet,686
CUST-02893,Logistics & Fleet,748
CUST-02894,Logistics & Fleet,575
CUST-02895,Manufacturing,678
CUST-02896,IT & Enterprise Tech,704
CUST-02897,Construction,757
CUST-02898,Healthcare,770
CUST-02899,Healthcare,782
CUST-02900,Manufacturing,690
CUST-02901,Manufacturing,662
CUST-02902,Logistics & Fleet,713
CUST-02903,Manufacturing,692
CUST-02904,Healthcare,601
CUST-02905,Construction,720
CUST-02906,Manufacturing,650
CUST-02907,IT & Enterprise Tech,695
CUST-02908,Manufacturing,691
CUST-02909,Healthcare,849
CUST-02910,Healthcare,768
CUST-02911,Manufacturing,751
CUST-02912,Manufacturing,773
CUST-02913,Logistics & Fleet,687
CUST-02914,IT & Enterprise Tech,629
CUST-02915,Manufacturing,569
CUST-02916,Logistics & Fleet,745
CUST-02917,Logistics & Fleet,746
CUST-02918,Logistics & Fleet,660
CUST-02919,Healthcare,668
CUST-02920,Healthcare,657
CUST-02921,Healthcare,658
CUST-02922,Logistics & Fleet,677
CUST-02923,Logistics & Fleet,731
CUST-02924,Manufacturing,779
CUST-02925,Healthcare,708
CUST-02926,IT & Enterprise Tech,792
CUST-02927,Logistics & Fleet,850
CUST-02928,IT & Enterprise Tech,735
CUST-02929,Logistics & Fleet,705
CUST-02930,Healthcare,558
CUST-02931,Construction,749
CUST-02932,Logistics & Fleet,714
CUST-02933,Manufacturing,715
CUST-02934,Construction,695
CUST-02935,Logistics & Fleet,681
CUST-02936,Manufacturing,645
CUST-02937,Logistics & Fleet,762
CUST-02938,Construction,550
CUST-02939,IT & Enterprise Tech,738
CUST-02940,Manufacturing,611
CUST-02941,Healthcare,793
CUST-02942,Construction,688
CUST-02943,Healthcare,746
CUST-02944,Logistics & Fleet,722
CUST-02945,Logistics & Fleet,787
CUST-02946,Manufacturing,829
CUST-02947,Construction,785
CUST-02948,Construction,750
CUST-02949,Healthcare,691
CUST-02950,IT & Enterprise Tech,741
CUST-02951,Logistics & Fleet,776
CUST-02952,Logistics & Fleet,684
CUST-02953,Logistics & Fleet,714
CUST-02954,Construction,660
CUST-02955,IT & Enterprise Tech,766
CUST-02956,Logistics & Fleet,742
CUST-02957,Logistics & Fleet,627
CUST-02958,IT & Enterprise Tech,731
CUST-02959,Healthcare,697
CUST-02960,Logistics & Fleet,718
CUST-02961,Manufacturing,664
CUST-02962,Healthcare,795
CUST-02963,Healthcare,667
CUST-02964,IT & Enterprise Tech,848
CUST-02965,IT & Enterprise Tech,719
CUST-02966,Logistics & Fleet,690
CUST-02967,Logistics & Fleet,739
CUST-02968,Construction,730
CUST-02969,IT & Enterprise Tech,838
CUST-02970,Construction,740
CUST-02971,Healthcare,589
CUST-02972,Manufacturing,668
CUST-02973,Logistics & Fleet,762
CUST-02974,Logistics & Fleet,698
CUST-02975,Healthcare,677
CUST-02976,Manufacturing,666
CUST-02977,Logistics & Fleet,650
CUST-02978,Manufacturing,726
CUST-02979,Logistics & Fleet,666
CUST-02980,IT & Enterprise Tech,797
CUST-02981,Healthcare,656
CUST-02982,Manufacturing,625
CUST-02983,Logistics & Fleet,708
CUST-02984,Logistics & Fleet,577
CUST-02985,Construction,553
CUST-02986,IT & Enterprise Tech,750
CUST-02987,Manufacturing,713
CUST-02988,Construction,574
CUST-02989,Logistics & Fleet,715
CUST-02990,IT & Enterprise Tech,691
CUST-02991,Manufacturing,610
CUST-02992,Logistics & Fleet,757
CUST-02993,Construction,808
CUST-02994,Healthcare,835
CUST-02995,Manufacturing,731
CUST-02996,IT & Enterprise Tech,711
CUST-02997,Manufacturing,825
CUST-02998,Healthcare,726
CUST-02999,Healthcare,687
CUST-03000,IT & Enterprise Tech,667
CUST-03001,Logistics & Fleet,745
CUST-03002,Logistics & Fleet,603
CUST-03003,Healthcare,785
CUST-03004,Construction,619
CUST-03005,Construction,654
CUST-03006,Logistics & Fleet,730
CUST-03007,IT & Enterprise Tech,823
CUST-03008,Manufacturing,692
CUST-03009,Logistics & Fleet,641
CUST-03010,Manufacturing,779
CUST-03011,Construction,681
CUST-03012,Healthcare,600
CUST-03013,Healthcare,749
CUST-03014,Healthcare,695
CUST-03015,Construction,694
CUST-03016,Healthcare,757
CUST-03017,Logistics & Fleet,763
CUST-03018,Healthcare,661
CUST-03019,Manufacturing,717
CUST-03020,Logistics & Fleet,608
CUST-03021,Healthcare,693
CUST-03022,Healthcare,652
CUST-03023,Logistics & Fleet,696
CUST-03024,Healthcare,683
CUST-03025,Manufacturing,698
CUST-03026,Healthcare,601
CUST-03027,IT & Enterprise Tech,624
CUST-03028,Construction,695
CUST-03029,Logistics & Fleet,807
CUST-03030,Construction,757
CUST-03031,Manufacturing,738
CUST-03032,Healthcare,671
CUST-03033,Logistics & Fleet,648
CUST-03034,Manufacturing,750
CUST-03035,Healthcare,634
CUST-03036,Healthcare,816
CUST-03037,Healthcare,707
CUST-03038,IT & Enterprise Tech,840
CUST-03039,Manufacturing,820
CUST-03040,Construction,737
CUST-03041,Manufacturing,734
CUST-03042,IT & Enterprise Tech,668
CUST-03043,Manufacturing,795
CUST-03044,Healthcare,685
CUST-03045,Logistics & Fleet,600
CUST-03046,Logistics & Fleet,785
CUST-03047,Healthcare,745
CUST-03048,Healthcare,676
CUST-03049,Healthcare,727
CUST-03050,Healthcare,712
CUST-03051,Manufacturing,806
CUST-03052,Construction,644
CUST-03053,Healthcare,806
CUST-03054,Healthcare,796
CUST-03055,Logistics & Fleet,668
CUST-03056,IT & Enterprise Tech,737
CUST-03057,Construction,745
CUST-03058,Manufacturing,850
CUST-03059,Manufacturing,659
CUST-03060,IT & Enterprise Tech,584
CUST-03061,Healthcare,579
CUST-03062,Manufacturing,723
CUST-03063,Construction,776
CUST-03064,Construction,652
CUST-03065,Construction,697
CUST-03066,Healthcare,681
CUST-03067,Manufacturing,635
CUST-03068,IT & Enterprise Tech,749
CUST-03069,Healthcare,596
CUST-03070,Logistics & Fleet,751
CUST-03071,Logistics & Fleet,682
CUST-03072,Construction,773
CUST-03073,Healthcare,721
CUST-03074,Healthcare,609
CUST-03075,Construction,730
CUST-03076,IT & Enterprise Tech,685
CUST-03077,IT & Enterprise Tech,781
CUST-03078,Manufacturing,757
CUST-03079,Manufacturing,784
CUST-03080,IT & Enterprise Tech,687
CUST-03081,Logistics & Fleet,650
CUST-03082,IT & Enterprise Tech,709
CUST-03083,Manufacturing,757
CUST-03084,Construction,647
CUST-03085,Logistics & Fleet,730
CUST-03086,Logistics & Fleet,734
CUST-03087,Healthcare,799
CUST-03088,Manufacturing,642
CUST-03089,Construction,742
CUST-03090,Healthcare,678
CUST-03091,Construction,660
CUST-03092,IT & Enterprise Tech,836
CUST-03093,Healthcare,738
CUST-03094,Logistics & Fleet,809
CUST-03095,Manufacturing,661
CUST-03096,Logistics & Fleet,818
CUST-03097,IT & Enterprise Tech,683
CUST-03098,Manufacturing,761
CUST-03099,Manufacturing,648
CUST-03100,Healthcare,640
CUST-03101,Manufacturing,708
CUST-03102,Logistics & Fleet,810
CUST-03103,IT & Enterprise Tech,792
CUST-03104,Healthcare,719
CUST-03105,Healthcare,688
CUST-03106,Healthcare,730
CUST-03107,Logistics & Fleet,641
CUST-03108,Manufacturing,719
CUST-03109,Construction,713
CUST-03110,Construction,713
CUST-03111,Construction,740
CUST-03112,Manufacturing,761
CUST-03113,Logistics & Fleet,554
CUST-03114,Manufacturing,655
CUST-03115,Manufacturing,667
CUST-03116,IT & Enterprise Tech,699
CUST-03117,Logistics & Fleet,705
CUST-03118,Manufacturing,751
CUST-03119,Manufacturing,730
CUST-03120,Manufacturing,787
CUST-03121,Healthcare,690
CUST-03122,Manufacturing,665
CUST-03123,Manufacturing,700
CUST-03124,Construction,711
CUST-03125,Logistics & Fleet,716
CUST-03126,Construction,693
CUST-03127,Logistics & Fleet,780
CUST-03128,Manufacturing,774
CUST-03129,IT & Enterprise Tech,780
CUST-03130,Logistics & Fleet,645
CUST-03131,Logistics & Fleet,757
CUST-03132,Logistics & Fleet,814
CUST-03133,IT & Enterprise Tech,782
CUST-03134,Construction,676
CUST-03135,Manufacturing,688
CUST-03136,Construction,607
CUST-03137,Logistics & Fleet,793
CUST-03138,Logistics & Fleet,646
CUST-03139,Construction,678
CUST-03140,Manufacturing,746
CUST-03141,Healthcare,719
CUST-03142,IT & Enterprise Tech,733
CUST-03143,Construction,672
CUST-03144,Construction,628
CUST-03145,Healthcare,724
CUST-03146,Healthcare,652
CUST-03147,IT & Enterprise Tech,743
CUST-03148,Logistics & Fleet,652
CUST-03149,Logistics & Fleet,700
CUST-03150,Construction,821
CUST-03151,Construction,724
CUST-03152,Manufacturing,658
CUST-03153,Logistics & Fleet,742
CUST-03154,Healthcare,700
CUST-03155,Healthcare,658
CUST-03156,Construction,711
CUST-03157,IT & Enterprise Tech,790
CUST-03158,Manufacturing,749
CUST-03159,Logistics & Fleet,698
CUST-03160,Healthcare,631
CUST-03161,Healthcare,757
CUST-03162,Manufacturing,741
CUST-03163,Healthcare,604
CUST-03164,Construction,613
CUST-03165,Manufacturing,812
CUST-03166,Construction,730
CUST-03167,IT & Enterprise Tech,619
CUST-03168,Manufacturing,783
CUST-03169,Logistics & Fleet,789
CUST-03170,Healthcare,663
CUST-03171,Logistics & Fleet,650
CUST-03172,Healthcare,715
CUST-03173,Manufacturing,720
CUST-03174,Manufacturing,699
CUST-03175,Manufacturing,640
CUST-03176,Manufacturing,687
CUST-03177,Logistics & Fleet,682
CUST-03178,IT & Enterprise Tech,613
CUST-03179,Logistics & Fleet,774
CUST-03180,Logistics & Fleet,641
CUST-03181,Manufacturing,794
CUST-03182,Healthcare,719
CUST-03183,Healthcare,668
CUST-03184,Manufacturing,735
CUST-03185,Construction,701
CUST-03186,Construction,796
CUST-03187,Healthcare,847
CUST-03188,Healthcare,735
CUST-03189,Logistics & Fleet,698
CUST-03190,Logistics & Fleet,814
CUST-03191,Healthcare,696
CUST-03192,IT & Enterprise Tech,675
CUST-03193,IT & Enterprise Tech,789
CUST-03194,Healthcare,764
CUST-03195,Healthcare,676
CUST-03196,Construction,730
CUST-03197,IT & Enterprise Tech,687
CUST-03198,IT & Enterprise Tech,749
CUST-03199,Manufacturing,742
CUST-03200,Healthcare,626
CUST-03201,Construction,712
CUST-03202,Construction,613
CUST-03203,Manufacturing,617
CUST-03204,IT & Enterprise Tech,677
CUST-03205,Logistics & Fleet,671
CUST-03206,Logistics & Fleet,598
CUST-03207,IT & Enterprise Tech,632
CUST-03208,Logistics & Fleet,609
CUST-03209,Healthcare,661
CUST-03210,Construction,744
CUST-03211,Manufacturing,805
CUST-03212,Logistics & Fleet,778
CUST-03213,Manufacturing,738
CUST-03214,Logistics & Fleet,734
CUST-03215,Manufacturing,703
CUST-03216,Manufacturing,703
CUST-03217,Manufacturing,799
CUST-03218,Manufacturing,750
CUST-03219,Logistics & Fleet,722
CUST-03220,Logistics & Fleet,595
CUST-03221,Construction,757
CUST-03222,Manufacturing,758
CUST-03223,Manufacturing,669
CUST-03224,Manufacturing,724
CUST-03225,Manufacturing,701
CUST-03226,IT & Enterprise Tech,675
CUST-03227,Manufacturing,736
CUST-03228,Healthcare,639
CUST-03229,Manufacturing,842
CUST-03230,Manufacturing,744
CUST-03231,Construction,702
CUST-03232,Construction,772
CUST-03233,Manufacturing,760
CUST-03234,Manufacturing,661
CUST-03235,Healthcare,677
CUST-03236,Manufacturing,561
CUST-03237,Manufacturing,640
CUST-03238,IT & Enterprise Tech,753
CUST-03239,Construction,721
CUST-03240,Construction,677
CUST-03241,Healthcare,732
CUST-03242,Healthcare,675
CUST-03243,Construction,615
CUST-03244,Logistics & Fleet,648
CUST-03245,Logistics & Fleet,850
CUST-03246,Manufacturing,700
CUST-03247,Construction,703
CUST-03248,Healthcare,744
CUST-03249,IT & Enterprise Tech,773
CUST-03250,Construction,695
CUST-03251,Construction,782
CUST-03252,Manufacturing,695
CUST-03253,Construction,709
CUST-03254,Manufacturing,678
CUST-03255,Healthcare,759
CUST-03256,Manufacturing,620
CUST-03257,Logistics & Fleet,724
CUST-03258,Manufacturing,748
CUST-03259,Healthcare,776
CUST-03260,IT & Enterprise Tech,745
CUST-03261,Manufacturing,650
CUST-03262,Construction,747
CUST-03263,Healthcare,758
CUST-03264,Manufacturing,752
CUST-03265,Logistics & Fleet,694
CUST-03266,Manufacturing,700
CUST-03267,Construction,774
CUST-03268,Construction,710
CUST-03269,Construction,647
CUST-03270,Logistics & Fleet,683
CUST-03271,Healthcare,806
CUST-03272,Manufacturing,622
CUST-03273,Logistics & Fleet,794
CUST-03274,Construction,711
CUST-03275,Logistics & Fleet,623
CUST-03276,Logistics & Fleet,761
CUST-03277,Logistics & Fleet,663
CUST-03278,Construction,716
CUST-03279,Healthcare,590
CUST-03280,Logistics & Fleet,797
CUST-03281,Construction,690
CUST-03282,Manufacturing,670
CUST-03283,IT & Enterprise Tech,722
CUST-03284,IT & Enterprise Tech,767
CUST-03285,Construction,697
CUST-03286,Manufacturing,765
CUST-03287,Healthcare,708
CUST-03288,Logistics & Fleet,715
CUST-03289,IT & Enterprise Tech,657
CUST-03290,Manufacturing,778
CUST-03291,Manufacturing,753
CUST-03292,IT & Enterprise Tech,745
CUST-03293,Healthcare,779
CUST-03294,Construction,641
CUST-03295,IT & Enterprise Tech,714
CUST-03296,Manufacturing,782
CUST-03297,Construction,707
CUST-03298,Manufacturing,719
CUST-03299,Healthcare,717
CUST-03300,Logistics & Fleet,740
CUST-03301,Healthcare,584
CUST-03302,IT & Enterprise Tech,717
CUST-03303,Construction,735
CUST-03304,Healthcare,735
CUST-03305,Manufacturing,814
CUST-03306,Healthcare,671
CUST-03307,Healthcare,817
CUST-03308,Manufacturing,686
CUST-03309,Healthcare,622
CUST-03310,Construction,807
CUST-03311,Logistics & Fleet,778
CUST-03312,Logistics & Fleet,718
CUST-03313,Logistics & Fleet,671
CUST-03314,Manufacturing,696
CUST-03315,Manufacturing,726
CUST-03316,Logistics & Fleet,800
CUST-03317,Construction,624
CUST-03318,Manufacturing,696
CUST-03319,Logistics & Fleet,692
CUST-03320,Logistics & Fleet,678
CUST-03321,Construction,667
CUST-03322,Manufacturing,814
CUST-03323,Logistics & Fleet,657
CUST-03324,Construction,718
CUST-03325,Logistics & Fleet,633
CUST-03326,Logistics & Fleet,766
CUST-03327,Logistics & Fleet,677
CUST-03328,Construction,566
CUST-03329,Manufacturing,773
CUST-03330,Logistics & Fleet,673
CUST-03331,Construction,795
CUST-03332,Logistics & Fleet,780
CUST-03333,Manufacturing,702
CUST-03334,Manufacturing,735
CUST-03335,IT & Enterprise Tech,716
CUST-03336,Logistics & Fleet,618
CUST-03337,IT & Enterprise Tech,802
CUST-03338,Logistics & Fleet,693
CUST-03339,Construction,711
CUST-03340,Logistics & Fleet,712
CUST-03341,IT & Enterprise Tech,695
CUST-03342,Construction,751
CUST-03343,Construction,703
CUST-03344,Manufacturing,676
CUST-03345,Construction,683
CUST-03346,Logistics & Fleet,818
CUST-03347,Healthcare,713
CUST-03348,Manufacturing,815
CUST-03349,Healthcare,647
CUST-03350,Manufacturing,668
CUST-03351,Manufacturing,678
CUST-03352,Healthcare,704
CUST-03353,IT & Enterprise Tech,663
CUST-03354,Construction,701
CUST-03355,Manufacturing,723
CUST-03356,Manufacturing,775
CUST-03357,Logistics & Fleet,622
CUST-03358,Healthcare,770
CUST-03359,Logistics & Fleet,758
CUST-03360,Logistics & Fleet,646
CUST-03361,Logistics & Fleet,658
CUST-03362,Healthcare,733
CUST-03363,Logistics & Fleet,669
CUST-03364,Healthcare,799
CUST-03365,IT & Enterprise Tech,709
CUST-03366,Construction,631
CUST-03367,Healthcare,637
CUST-03368,Healthcare,613
CUST-03369,Manufacturing,703
CUST-03370,Logistics & Fleet,706
CUST-03371,Manufacturing,743
CUST-03372,Construction,792
CUST-03373,Healthcare,710
